dhammakathā	讲法
dhammavicaya	择法
dhammā	诸法
dhammāyatana	法处
dhātu	界
dhātukkhobha	元素扰乱
diṭṭha	见
diṭṭhi	见
diṭṭhivisuddhi	见清净
domanassa	忧
dosa	瞋
dukkha	苦
dukkhasaccā	苦谛
dussīla	恶戒
dvāra	门
dāna	布施
dāyaka	施主
dīghanikāya	长部
ekaggatā	一境性
gahapati	家主
gahaṇa	执持
gandha	气味
gandhadhātu	香界
gandhāyatana	香处
gantha	系
gaṇa	别众
ghana	密集
ghānadhātu	鼻界
ghānaviññāṇa	鼻识
ghānāyatana	鼻处
gocara	区域
gocara sampajañña	行处正知
gocarasampajañña	行处正知
gotama	果德玛
guṇa	素质
gāvuta	牛呼
hiri	自重
hoti	发生
hīna	劣
idha	于此
indriya	根
iriyāpatha	威仪
issa	嫉妒
issā	嫉妒
iti	如此
itthibhāva	女性根色
iṭṭha	可喜的
iṭṭhārammaṇa	可喜所缘
jarā	老
javana	速行
javana vīthi	速行心路
jhāna	禅那
jhāna vīthi	禅那速行
jivhādhātu	舌界
jivhāpasāda	舌净色
jivhāyatana	舌处
jotika	周提科
jīvita	命
kalāpa	色聚
kamma	业
kammassakatā	业自性
kammaṭṭhāna	业处
kappa	劫
karuṇā	悲悯
kasiṇa	遍
kathā	论
katthaci	在某处
kattā	施动者
khandha	蕴
khandhaka	犍度
khandhā	蕴
khaya	尽
khaṇa	剎那
kho	的确
kilesa	烦恼
kilesā	染
kiriya	唯作
kiñci	任何
kosala	考瑟勒
kusala	善
kusalavipāka	善果报
kāma	欲
kāmaguṇa	(五个)爱欲的目标
kāmāvacara	欲界
kāya	身
kāyadhātu	身界
kāyadvāra	身门
kāyapasāda	身净色
kāyaviññatti	身表
kāyaviññāṇa	身识
kāyāyatana	身处
lahutā	轻快性
lobha	贪
loka	世间
loke	世间
lokiya	世间的
lokuttara	出世间
madhu	蜂蜜
magga	道
magga ñāṇa	道智
maggañāṇa	道智
mahākusala	大善
mahānāga	大龙
mahāsāvaka	大弟子
mahāthera	大长老
mahātissa	马哈帝思
mahāvagga	大品
mana	意
manasikāra	作意
manodhātu	意界
manodvāra	意门
manodvārika javana	意门转向
manodvārika javana vīthi	意门速行心路
manodvārāvajjana	意门转向
manoviññāṇa	意识
manāyatana	意处
maraṇa	死
maraṇāsanna	临终
meditator	禅修者
metta	友谊
mettā	慈爱
micchādiṭṭhi	邪见
moggallāna	摩嘎喇那
moha	痴
muditā	喜
muta	觉知
māna	慢
māra	魔罗
nanda	难德
nandā	难达
nibbedhabhāgiya	抉择分
nibbinda	倦离
nibbāna	涅槃
nicca	常
nidassana	比较
niddesa	广释
nimitta	相
nirodha	灭
niyyānika	出离
nāma	名
nāma kammaṭṭhāna	名业处
nāma khandhā	名蕴
nīvarana	盖
nīvaraṇa	盖
ojaṭṭhamaka	食素为第八的
ojā	食素
paccakkha	亲见
paccavekkhaṇa	反思
paccaya	缘
paccaya pariggaha	缘摄受
paccayapariggaha	缘摄受
paccayo	缘
paccekabodhi	独觉
paccekabuddha	独觉佛
paccupaṭṭhāna	现起
paccuppanna	现在
padaṭṭhāna	足处
padhāna	中心词
padumuttara	胜莲
pahāna	舍断
pahānapariññā	断遍知
pajānāti	了知
pakatisāvaka	普通弟子
pana	此外
paramattha	神我
pariccheda	节
pariggaha	摄受
parinibbāna	般涅槃
pariyāya	方便
pariññā	遍知
pariññā paññā	遍知慧
pasāda	纯净
pavatta	生命期间
pavatti	生命期间
pañcadvāra	五门
pañcadvārāvajjana	五门转向
pañcaviññāṇa	五识
pañcavokāra	五蕴
paññatti	概念
paññā	慧
paṭicca	缘
paṭigha	厌恶
paṭipatti	行道
paṭisambhidā	辨析
peta	饿鬼
phala	果
phala ñāṇa	果智
phassa	触
phassapañcamaka	触为第五的
puggala	个体
puṇṇa	本那
pāli	巴利语
pāramī	巴拉密
pīti	喜
rasa	作用
rasadhātu	味界
rasāyatana	味处
revata	雷瓦德
rāga	贪 / 爱染
rūpa	色
sabba	所有
sabhāga	同分
sabhāva	本质
sacca	谛
saccā	谛
sadda	声音
saddadhātu	声界
saddhā	信
saddāyatana	声处
saha	同时
sahampati	娑婆主
sakka	帝释
samatha	止
samaṇa	沙门
sambuddha	正觉者
sammasanañāṇa	触及智
sammā	正
sammādiṭṭhi	正见
sammādiṭṭhi ñāṇa	正见智
sammādiṭṭhi ñāṇa paññā	正见智慧
sammāsambodhi	正自觉
sammāsambodhi ñāṇa	正自菩提智
sammāsambuddha	正自觉者
sampajañña	正知
sampajāna	正知
sampatti	成就
sampayutta	相应
sampaṭicchana	领受
samuccheda	正断
samudaya	集
samuppāda	集起
samuṭṭhāna	生起之因
samādhi	定
samāpatti	等至
sandhi	粘音词
santika	近
santāna	相续流
santīraṇa	推度
sappāya	适
sappāya sampajañña	适宜正知
sati	念
satta	有情
saññā	想
sekkha	有学
sikkhā	学
sikkhākāma	渴求（三）学
somanassa	悦
sotadhātu	耳界
sotapasāda	耳净色
sotaviññāṇa	耳识
sotāyatana	耳处
sukha	乐
sukhavedanā	乐受
sukhuma	细
suta	闻
suññāgāra	安静处
sāmañña	一般性
sāsana	教育
sāsanā	教法
sātthaka	有益
sāvaka	弟子
sāvakabodhi	弟子菩提
sāvakabodhi ñāṇa	弟子菩提智
sīla	戒
tadārammaṇa	彼所缘
tattheva	仅仅在那
taṇhā	渴爱
tejo	火
tejodhātu	火界
tikanipāta	三集
tipiṭakadhara	三藏持者
tīraṇapariññā	判定遍智
udayabbayañāṇa	生灭智
udāna	《感慨》
uggaha	学取
uggaha nimitta	取相
upalakkhaṇa	区别
upanissaya	强依止
upasampadā	达上
upekkhā	舍
uppajjanti	生起
uppāda	生起
upāda	所造
upādāna	取
upādānakkhandhā	取蕴
upādānakkhandā	五取蕴
upāli	伍巴离
ussada	增盛
uttamapurisa	无上者
utu	季节
vatta	行仪
vaya	灭
vedaka	受者
vedanā	受
vepulla	毗富罗山
vijjā	[三]明
vikkhambhana	抽离
vipassana	观禅
vipassanā	观
vipassanā bhāvanā	观修习
vipassanā ñāṇa	观智
vipassanāñāṇa	观智
vipassī	维巴西
vippayutta	不相应
vipāka	果报
vipākacitta	果报心
vipākaviññāṇa	果报识
viriya	精进
visuddhi	清净
visuddhipavāraṇa	清净邀请
vitakka	寻
viññatti	表
viññāṇa	识
voṭṭhabbana	确定
vuccanti	被称为
vāda	辩论
vāyo	风
vāyodhātu	风元素
vīriya	精进
vīthi	心路
vīthi citta	路心
vīthicitta	心识的路线
vīthimutta	离路心
yassa	名誉
yogāvacara	修行者
yoniso manasikara	wisely pay attention in mind
yonisomanasikāra	如理作意
ñāta	所知
ñātapariññā	智遍知
ñāṇa	智
ācariya	老师
āhāra	食
ākāsa	空间
ākāsānañcāyatana	空无边处
ākāsānañcāyatana jhāna	空无边处禅
āloka	光
ānāpāna	入出息
ānāpānassati	入出息念
āpo	水
ārammaṇa	所缘
ārammaṇa paccaya	所缘缘
āsava	漏
āvajjana	转向
āyatana	入处
Ṭīkā	复注
